call_id,date,daily_caller,call_started,call_answered,call_ended,wait_length,service_length,meets_standard
38076,2021-10-20,96,12:16:46 PM,12:16:46 PM,12:27:38 PM,0,653,TRUE
38077,2021-10-20,97,12:23:18 PM,12:23:18 PM,12:24:29 PM,0,72,TRUE
38078,2021-10-20,98,12:24:21 PM,12:24:21 PM,12:36:54 PM,0,753,TRUE
38079,2021-10-20,99,12:27:49 PM,12:27:49 PM,12:29:06 PM,0,76,TRUE
38080,2021-10-20,100,12:29:23 PM,12:29:23 PM,12:32:41 PM,0,198,TRUE
38081,2021-10-20,101,12:31:43 PM,12:31:43 PM,12:32:39 PM,0,56,TRUE
38082,2021-10-20,102,12:32:28 PM,12:32:28 PM,12:40:51 PM,0,503,TRUE
38083,2021-10-20,103,12:33:14 PM,12:33:14 PM,12:41:11 PM,0,476,TRUE
38084,2021-10-20,104,12:36:10 PM,12:36:10 PM,12:36:58 PM,0,47,TRUE
38085,2021-10-20,105,12:36:47 PM,12:36:54 PM,12:42:09 PM,7,315,TRUE
38086,2021-10-20,106,12:37:27 PM,12:37:27 PM,12:38:18 PM,0,50,TRUE
38087,2021-10-20,107,12:38:23 PM,12:38:23 PM,12:41:35 PM,0,193,TRUE
38088,2021-10-20,108,12:39:09 PM,12:40:51 PM,12:41:13 PM,102,22,FALSE
38089,2021-10-20,109,12:41:32 PM,12:41:32 PM,12:42:37 PM,0,65,TRUE
38090,2021-10-20,110,12:43:38 PM,12:43:38 PM,12:43:48 PM,0,10,TRUE
38091,2021-10-20,111,12:44:03 PM,12:44:03 PM,12:56:21 PM,0,738,TRUE
38092,2021-10-20,112,12:45:23 PM,12:45:23 PM,1:09:14 PM,0,1431,TRUE
38093,2021-10-20,113,12:45:35 PM,12:45:35 PM,12:46:07 PM,0,33,TRUE
38094,2021-10-20,114,12:46:18 PM,12:46:18 PM,12:51:51 PM,0,333,TRUE
38095,2021-10-20,115,12:48:04 PM,12:48:04 PM,12:58:08 PM,0,604,TRUE
38096,2021-10-20,116,12:53:51 PM,12:53:51 PM,1:03:22 PM,0,571,TRUE
38097,2021-10-20,117,12:56:46 PM,12:56:46 PM,12:57:13 PM,0,27,TRUE
38098,2021-10-20,118,12:57:13 PM,12:57:13 PM,1:08:01 PM,0,648,TRUE
38099,2021-10-20,119,1:00:27 PM,1:00:27 PM,1:00:40 PM,0,13,TRUE
38100,2021-10-20,120,1:01:11 PM,1:01:11 PM,1:01:50 PM,0,38,TRUE
38101,2021-10-20,121,1:01:38 PM,1:01:50 PM,1:11:47 PM,12,597,TRUE
38102,2021-10-20,122,1:03:20 PM,1:03:22 PM,1:14:25 PM,2,662,TRUE
38103,2021-10-20,123,1:03:50 PM,1:08:01 PM,1:09:45 PM,251,104,FALSE
38104,2021-10-20,124,1:04:44 PM,1:09:14 PM,1:10:49 PM,271,95,FALSE
38105,2021-10-20,125,1:11:12 PM,1:11:12 PM,1:22:38 PM,0,686,TRUE
38106,2021-10-20,126,1:12:27 PM,1:12:27 PM,1:12:39 PM,0,12,TRUE
38107,2021-10-20,127,1:22:26 PM,1:22:26 PM,1:22:52 PM,0,26,TRUE
38108,2021-10-20,128,1:29:07 PM,1:29:07 PM,1:48:48 PM,0,1180,TRUE
38109,2021-10-20,129,1:29:10 PM,1:29:10 PM,1:31:25 PM,0,135,TRUE
38110,2021-10-20,130,1:35:32 PM,1:35:32 PM,1:42:40 PM,0,428,TRUE
38111,2021-10-20,131,1:36:44 PM,1:36:44 PM,1:58:35 PM,0,1311,TRUE
38112,2021-10-20,132,1:36:55 PM,1:36:55 PM,1:41:11 PM,0,256,TRUE
38113,2021-10-20,133,1:38:11 PM,1:41:11 PM,1:51:51 PM,180,640,FALSE
38114,2021-10-20,134,1:38:31 PM,1:42:40 PM,1:47:44 PM,249,304,FALSE
38115,2021-10-20,135,1:39:57 PM,1:47:44 PM,1:49:16 PM,467,91,FALSE
38116,2021-10-20,136,1:41:15 PM,1:48:48 PM,1:53:17 PM,452,269,FALSE
38117,2021-10-20,137,1:42:01 PM,1:49:16 PM,2:00:31 PM,434,675,FALSE
38118,2021-10-20,138,1:50:21 PM,1:51:51 PM,1:58:59 PM,90,427,FALSE
38119,2021-10-20,139,1:51:42 PM,1:53:17 PM,1:54:53 PM,95,96,FALSE
38120,2021-10-20,140,1:54:56 PM,1:54:56 PM,1:59:36 PM,0,280,TRUE
38121,2021-10-20,141,1:56:31 PM,1:58:35 PM,2:08:31 PM,124,597,FALSE
38122,2021-10-20,142,1:58:56 PM,1:58:59 PM,2:00:12 PM,3,73,TRUE
38123,2021-10-20,143,2:01:52 PM,2:01:52 PM,2:11:21 PM,0,569,TRUE
38124,2021-10-20,144,2:04:53 PM,2:04:53 PM,2:10:22 PM,0,328,TRUE
38125,2021-10-20,145,2:07:51 PM,2:07:51 PM,2:13:19 PM,0,328,TRUE
38126,2021-10-20,146,2:09:03 PM,2:09:03 PM,2:11:10 PM,0,127,TRUE
38127,2021-10-20,147,2:09:39 PM,2:10:22 PM,2:14:09 PM,43,227,TRUE
38128,2021-10-20,148,2:09:45 PM,2:11:10 PM,2:13:27 PM,85,138,FALSE
38129,2021-10-20,149,2:13:35 PM,2:13:35 PM,2:26:08 PM,0,752,TRUE
38130,2021-10-20,150,2:13:52 PM,2:13:52 PM,2:17:35 PM,0,223,TRUE
38131,2021-10-20,151,2:17:10 PM,2:17:10 PM,2:17:57 PM,0,47,TRUE
38132,2021-10-20,152,2:19:00 PM,2:19:00 PM,2:19:02 PM,0,2,TRUE
38133,2021-10-20,153,2:20:25 PM,2:20:25 PM,2:22:32 PM,0,127,TRUE
38134,2021-10-20,154,2:22:41 PM,2:22:41 PM,2:26:46 PM,0,245,TRUE
38135,2021-10-20,155,2:23:41 PM,2:23:41 PM,2:25:30 PM,0,109,TRUE
38136,2021-10-20,156,2:25:56 PM,2:25:56 PM,2:28:56 PM,0,180,TRUE
38137,2021-10-20,157,2:26:23 PM,2:26:23 PM,2:30:11 PM,0,228,TRUE
38138,2021-10-20,158,2:27:01 PM,2:27:01 PM,2:29:59 PM,0,178,TRUE
38139,2021-10-20,159,2:27:23 PM,2:27:23 PM,2:29:20 PM,0,118,TRUE
38140,2021-10-20,160,2:29:01 PM,2:29:01 PM,2:29:21 PM,0,20,TRUE
38141,2021-10-20,161,2:36:35 PM,2:36:35 PM,2:36:58 PM,0,22,TRUE
38142,2021-10-20,162,2:37:07 PM,2:37:07 PM,2:40:10 PM,0,183,TRUE
38143,2021-10-20,163,2:37:38 PM,2:37:38 PM,2:41:27 PM,0,229,TRUE
38144,2021-10-20,164,2:39:03 PM,2:39:03 PM,2:47:46 PM,0,523,TRUE
38145,2021-10-20,165,2:42:41 PM,2:42:41 PM,2:48:05 PM,0,324,TRUE
38146,2021-10-20,166,2:47:24 PM,2:47:24 PM,2:54:39 PM,0,435,TRUE
38147,2021-10-20,167,2:47:28 PM,2:47:28 PM,3:03:11 PM,0,943,TRUE
38148,2021-10-20,168,2:48:44 PM,2:48:44 PM,2:49:07 PM,0,23,TRUE
38149,2021-10-20,169,2:53:23 PM,2:53:23 PM,2:56:12 PM,0,168,TRUE
38150,2021-10-20,170,2:53:27 PM,2:53:27 PM,2:57:01 PM,0,213,TRUE
38151,2021-10-20,171,2:53:46 PM,2:54:39 PM,3:18:41 PM,53,1442,TRUE
38152,2021-10-20,172,2:54:47 PM,2:56:12 PM,2:58:39 PM,85,148,FALSE
38153,2021-10-20,173,2:58:30 PM,2:58:30 PM,2:59:16 PM,0,46,TRUE
38154,2021-10-20,174,3:01:38 PM,3:01:38 PM,3:03:44 PM,0,127,TRUE
38155,2021-10-20,175,3:02:16 PM,3:02:16 PM,3:04:23 PM,0,126,TRUE
38156,2021-10-20,176,3:03:06 PM,3:03:11 PM,3:15:40 PM,5,748,TRUE
38157,2021-10-20,177,3:03:51 PM,3:03:51 PM,3:09:43 PM,0,352,TRUE
38158,2021-10-20,178,3:04:25 PM,3:04:25 PM,3:04:38 PM,0,13,TRUE
38159,2021-10-20,179,3:05:24 PM,3:05:24 PM,3:17:25 PM,0,722,TRUE
38160,2021-10-20,180,3:11:58 PM,3:11:58 PM,3:13:53 PM,0,115,TRUE
38161,2021-10-20,181,3:17:15 PM,3:17:15 PM,3:26:15 PM,0,540,TRUE
38162,2021-10-20,182,3:18:36 PM,3:18:36 PM,3:21:22 PM,0,166,TRUE
38163,2021-10-20,183,3:26:24 PM,3:26:24 PM,3:27:05 PM,0,42,TRUE
38164,2021-10-20,184,3:26:47 PM,3:26:47 PM,3:30:02 PM,0,195,TRUE
38165,2021-10-20,185,3:30:36 PM,3:30:36 PM,3:30:37 PM,0,1,TRUE
38166,2021-10-20,186,3:32:29 PM,3:32:29 PM,3:42:00 PM,0,571,TRUE
38167,2021-10-20,187,3:37:02 PM,3:37:02 PM,3:44:48 PM,0,467,TRUE
38168,2021-10-20,188,3:41:24 PM,3:41:24 PM,3:43:20 PM,0,116,TRUE
38169,2021-10-20,189,3:46:02 PM,3:46:02 PM,3:48:02 PM,0,119,TRUE
38170,2021-10-20,190,3:47:56 PM,3:47:56 PM,3:49:40 PM,0,104,TRUE
38171,2021-10-20,191,3:48:11 PM,3:48:11 PM,3:50:17 PM,0,126,TRUE
38172,2021-10-20,192,3:53:07 PM,3:53:07 PM,3:58:17 PM,0,310,TRUE
38173,2021-10-20,193,3:56:26 PM,3:56:26 PM,3:56:59 PM,0,34,TRUE
38174,2021-10-20,194,3:57:59 PM,3:57:59 PM,4:12:36 PM,0,876,TRUE
38175,2021-10-20,195,4:00:24 PM,4:00:24 PM,4:03:31 PM,0,187,TRUE
38176,2021-10-20,196,4:08:14 PM,4:08:14 PM,4:17:11 PM,0,537,TRUE
38177,2021-10-20,197,4:08:18 PM,4:08:18 PM,4:08:22 PM,0,4,TRUE
38178,2021-10-20,198,4:10:22 PM,4:10:22 PM,4:22:50 PM,0,748,TRUE
38179,2021-10-20,199,4:12:10 PM,4:12:10 PM,4:27:13 PM,0,903,TRUE
38180,2021-10-20,200,4:16:50 PM,4:16:50 PM,4:20:15 PM,0,205,TRUE
38181,2021-10-20,201,4:18:00 PM,4:18:00 PM,4:21:03 PM,0,183,TRUE
38182,2021-10-20,202,4:19:05 PM,4:20:15 PM,4:23:22 PM,70,187,FALSE
38183,2021-10-20,203,4:22:07 PM,4:22:07 PM,4:24:13 PM,0,126,TRUE
38184,2021-10-20,204,4:23:29 PM,4:23:29 PM,4:33:25 PM,0,596,TRUE
38185,2021-10-20,205,4:26:16 PM,4:26:16 PM,4:32:27 PM,0,371,TRUE
38186,2021-10-20,206,4:28:18 PM,4:28:18 PM,4:43:05 PM,0,888,TRUE
38187,2021-10-20,207,4:32:38 PM,4:32:38 PM,4:37:00 PM,0,261,TRUE
38188,2021-10-20,208,4:32:49 PM,4:32:49 PM,4:35:58 PM,0,188,TRUE
38189,2021-10-20,209,4:32:56 PM,4:33:25 PM,4:35:47 PM,29,141,TRUE
38190,2021-10-20,210,4:33:04 PM,4:35:47 PM,4:41:51 PM,163,365,FALSE
38191,2021-10-20,211,4:41:21 PM,4:41:21 PM,4:47:59 PM,0,398,TRUE
38192,2021-10-20,212,4:44:48 PM,4:44:48 PM,4:51:38 PM,0,410,TRUE
38193,2021-10-20,213,4:51:04 PM,4:51:04 PM,4:52:19 PM,0,74,TRUE
38194,2021-10-20,214,5:00:07 PM,5:00:07 PM,5:03:57 PM,0,231,TRUE
38195,2021-10-20,215,5:01:15 PM,5:01:15 PM,5:02:56 PM,0,101,TRUE
38196,2021-10-20,216,5:04:38 PM,5:04:38 PM,5:13:25 PM,0,527,TRUE
38197,2021-10-20,217,5:08:27 PM,5:08:27 PM,5:08:44 PM,0,17,TRUE
38198,2021-10-20,218,5:08:35 PM,5:08:35 PM,5:22:07 PM,0,812,TRUE
38199,2021-10-20,219,5:09:36 PM,5:09:36 PM,5:16:01 PM,0,385,TRUE
38200,2021-10-20,220,5:14:28 PM,5:14:28 PM,5:15:35 PM,0,67,TRUE
38201,2021-10-20,221,5:15:17 PM,5:15:17 PM,5:16:12 PM,0,54,TRUE
38202,2021-10-20,222,5:15:59 PM,5:15:59 PM,5:22:26 PM,0,387,TRUE
38203,2021-10-20,223,5:16:05 PM,5:16:05 PM,5:17:40 PM,0,95,TRUE
38204,2021-10-20,224,5:20:44 PM,5:20:44 PM,5:27:29 PM,0,405,TRUE
38205,2021-10-20,225,5:21:31 PM,5:21:31 PM,5:26:09 PM,0,278,TRUE
38206,2021-10-20,226,5:23:30 PM,5:23:30 PM,5:41:12 PM,0,1063,TRUE
38207,2021-10-20,227,5:28:00 PM,5:28:00 PM,5:28:51 PM,0,51,TRUE
38208,2021-10-20,228,5:29:53 PM,5:29:53 PM,5:32:17 PM,0,144,TRUE
38209,2021-10-20,229,5:30:16 PM,5:30:16 PM,5:36:47 PM,0,391,TRUE
38210,2021-10-20,230,5:34:39 PM,5:34:39 PM,5:35:21 PM,0,42,TRUE
38211,2021-10-20,231,5:36:01 PM,5:36:01 PM,5:36:33 PM,0,32,TRUE
38212,2021-10-20,232,5:36:14 PM,5:36:14 PM,5:47:32 PM,0,678,TRUE
38213,2021-10-20,233,5:36:41 PM,5:36:41 PM,5:40:21 PM,0,220,TRUE
38214,2021-10-20,234,5:37:09 PM,5:37:09 PM,5:40:03 PM,0,174,TRUE
38215,2021-10-20,235,5:39:04 PM,5:40:03 PM,5:51:39 PM,59,696,TRUE
38216,2021-10-20,236,5:41:59 PM,5:41:59 PM,5:52:22 PM,0,622,TRUE
38217,2021-10-20,237,5:44:33 PM,5:44:33 PM,5:49:41 PM,0,308,TRUE
38218,2021-10-20,238,5:51:13 PM,5:51:13 PM,5:55:44 PM,0,271,TRUE
38219,2021-10-21,1,8:00:00 AM,8:00:00 AM,8:01:38 AM,0,99,TRUE
38220,2021-10-21,2,8:00:03 AM,8:00:03 AM,8:01:08 AM,0,65,TRUE
38221,2021-10-21,3,8:02:21 AM,8:02:21 AM,8:05:38 AM,0,197,TRUE
38222,2021-10-21,4,8:03:23 AM,8:03:23 AM,8:07:44 AM,0,261,TRUE
38223,2021-10-21,5,8:05:14 AM,8:05:14 AM,8:13:42 AM,0,508,TRUE
38224,2021-10-21,6,8:08:02 AM,8:08:02 AM,8:15:08 AM,0,426,TRUE
38225,2021-10-21,7,8:08:19 AM,8:08:19 AM,8:09:23 AM,0,65,TRUE
38226,2021-10-21,8,8:14:21 AM,8:14:21 AM,8:15:41 AM,0,80,TRUE
38227,2021-10-21,9,8:14:34 AM,8:14:34 AM,8:21:07 AM,0,393,TRUE
38228,2021-10-21,10,8:16:59 AM,8:16:59 AM,8:21:37 AM,0,278,TRUE
38229,2021-10-21,11,8:19:12 AM,8:19:12 AM,8:23:34 AM,0,262,TRUE
38230,2021-10-21,12,8:22:02 AM,8:22:02 AM,8:23:02 AM,0,60,TRUE
38231,2021-10-21,13,8:24:16 AM,8:24:16 AM,8:30:16 AM,0,360,TRUE
38232,2021-10-21,14,8:28:04 AM,8:28:04 AM,8:29:25 AM,0,81,TRUE
38233,2021-10-21,15,8:31:04 AM,8:31:04 AM,8:32:54 AM,0,110,TRUE
38234,2021-10-21,16,8:31:37 AM,8:31:37 AM,8:34:28 AM,0,171,TRUE
38235,2021-10-21,17,8:34:52 AM,8:34:52 AM,8:43:11 AM,0,498,TRUE
38236,2021-10-21,18,8:35:03 AM,8:35:03 AM,8:50:50 AM,0,948,TRUE
38237,2021-10-21,19,8:36:54 AM,8:36:54 AM,8:44:16 AM,0,442,TRUE
38238,2021-10-21,20,8:45:08 AM,8:45:08 AM,8:47:34 AM,0,145,TRUE
38239,2021-10-21,21,8:47:41 AM,8:47:41 AM,8:48:32 AM,0,51,TRUE
38240,2021-10-21,22,8:55:29 AM,8:55:29 AM,8:59:45 AM,0,257,TRUE
38241,2021-10-21,23,8:57:30 AM,8:57:30 AM,9:11:08 AM,0,818,TRUE
38242,2021-10-21,24,9:01:29 AM,9:01:29 AM,9:02:35 AM,0,67,TRUE
38243,2021-10-21,25,9:06:22 AM,9:06:22 AM,9:10:05 AM,0,224,TRUE
38244,2021-10-21,26,9:10:37 AM,9:10:37 AM,9:18:46 AM,0,488,TRUE
38245,2021-10-21,27,9:10:47 AM,9:10:47 AM,9:11:50 AM,0,63,TRUE
38246,2021-10-21,28,9:18:31 AM,9:18:31 AM,9:21:46 AM,0,195,TRUE
38247,2021-10-21,29,9:20:20 AM,9:20:20 AM,9:23:28 AM,0,189,TRUE
38248,2021-10-21,30,9:33:20 AM,9:33:20 AM,9:34:39 AM,0,79,TRUE
38249,2021-10-21,31,9:33:41 AM,9:33:41 AM,9:40:27 AM,0,406,TRUE
38250,2021-10-21,32,9:35:06 AM,9:35:06 AM,9:38:20 AM,0,195,TRUE
38251,2021-10-21,33,9:43:25 AM,9:43:25 AM,9:44:24 AM,0,59,TRUE
38252,2021-10-21,34,9:44:13 AM,9:44:13 AM,9:56:41 AM,0,749,TRUE
38253,2021-10-21,35,9:45:32 AM,9:45:32 AM,9:48:33 AM,0,181,TRUE
38254,2021-10-21,36,9:46:42 AM,9:46:42 AM,9:48:02 AM,0,80,TRUE
38255,2021-10-21,37,9:55:34 AM,9:55:34 AM,10:04:59 AM,0,565,TRUE
38256,2021-10-21,38,9:57:33 AM,9:57:33 AM,9:58:26 AM,0,53,TRUE
38257,2021-10-21,39,10:01:37 AM,10:01:37 AM,10:06:08 AM,0,271,TRUE
38258,2021-10-21,40,10:05:18 AM,10:05:18 AM,10:22:17 AM,0,1019,TRUE
38259,2021-10-21,41,10:15:58 AM,10:15:58 AM,10:18:36 AM,0,159,TRUE
38260,2021-10-21,42,10:16:50 AM,10:16:50 AM,10:19:36 AM,0,166,TRUE
38261,2021-10-21,43,10:17:45 AM,10:17:45 AM,10:22:57 AM,0,311,TRUE
38262,2021-10-21,44,10:22:07 AM,10:22:07 AM,10:30:28 AM,0,502,TRUE
38263,2021-10-21,45,10:22:53 AM,10:22:53 AM,10:24:07 AM,0,74,TRUE
38264,2021-10-21,46,10:22:54 AM,10:22:54 AM,10:24:21 AM,0,87,TRUE
38265,2021-10-21,47,10:25:11 AM,10:25:11 AM,10:41:28 AM,0,977,TRUE
38266,2021-10-21,48,10:27:42 AM,10:27:42 AM,10:27:57 AM,0,15,TRUE
38267,2021-10-21,49,10:38:18 AM,10:38:18 AM,10:42:39 AM,0,261,TRUE
38268,2021-10-21,50,10:49:39 AM,10:49:39 AM,10:56:05 AM,0,386,TRUE
38269,2021-10-21,51,10:50:11 AM,10:50:11 AM,11:00:58 AM,0,647,TRUE
38270,2021-10-21,52,10:53:51 AM,10:53:51 AM,10:59:21 AM,0,330,TRUE
38271,2021-10-21,53,10:55:38 AM,10:55:38 AM,10:58:26 AM,0,168,TRUE
38272,2021-10-21,54,10:58:01 AM,10:58:01 AM,11:06:06 AM,0,485,TRUE
38273,2021-10-21,55,10:58:37 AM,10:58:37 AM,11:00:16 AM,0,99,TRUE
38274,2021-10-21,56,11:00:35 AM,11:00:35 AM,11:11:23 AM,0,648,TRUE
38275,2021-10-21,57,11:02:10 AM,11:02:10 AM,11:02:44 AM,0,34,TRUE
38276,2021-10-21,58,11:06:02 AM,11:06:02 AM,11:19:41 AM,0,819,TRUE
38277,2021-10-21,59,11:09:31 AM,11:09:31 AM,11:30:17 AM,0,1246,TRUE
38278,2021-10-21,60,11:14:05 AM,11:14:05 AM,11:26:00 AM,0,715,TRUE
38279,2021-10-21,61,11:21:53 AM,11:21:53 AM,11:23:30 AM,0,97,TRUE
38280,2021-10-21,62,11:25:28 AM,11:25:28 AM,11:26:40 AM,0,72,TRUE
38281,2021-10-21,63,11:27:10 AM,11:27:10 AM,11:33:57 AM,0,407,TRUE
38282,2021-10-21,64,11:29:28 AM,11:29:28 AM,11:36:14 AM,0,406,TRUE
38283,2021-10-21,65,11:31:06 AM,11:31:06 AM,11:31:11 AM,0,5,TRUE
38284,2021-10-21,66,11:37:09 AM,11:37:09 AM,11:40:55 AM,0,225,TRUE
38285,2021-10-21,67,11:37:30 AM,11:37:30 AM,11:49:40 AM,0,730,TRUE
38286,2021-10-21,68,11:39:39 AM,11:39:39 AM,11:59:05 AM,0,1166,TRUE
38287,2021-10-21,69,11:41:00 AM,11:41:00 AM,11:42:52 AM,0,113,TRUE
38288,2021-10-21,70,11:45:04 AM,11:45:04 AM,11:49:38 AM,0,274,TRUE
38289,2021-10-21,71,11:46:54 AM,11:46:54 AM,11:50:41 AM,0,227,TRUE
38290,2021-10-21,72,11:51:10 AM,11:51:10 AM,11:59:16 AM,0,485,TRUE
38291,2021-10-21,73,11:51:47 AM,11:51:47 AM,11:53:30 AM,0,103,TRUE
38292,2021-10-21,74,11:53:04 AM,11:53:04 AM,11:54:13 AM,0,69,TRUE
38293,2021-10-21,75,11:56:24 AM,11:56:24 AM,11:59:01 AM,0,157,TRUE
38294,2021-10-21,76,11:57:49 AM,11:57:49 AM,12:01:23 PM,0,214,TRUE
38295,2021-10-21,77,11:58:19 AM,11:59:01 AM,12:03:45 PM,42,284,TRUE
38296,2021-10-21,78,11:59:35 AM,11:59:35 AM,12:04:58 PM,0,323,TRUE
38297,2021-10-21,79,12:00:25 PM,12:00:25 PM,12:03:10 PM,0,166,TRUE
38298,2021-10-21,80,12:01:54 PM,12:01:54 PM,12:06:05 PM,0,251,TRUE
38299,2021-10-21,81,12:04:17 PM,12:04:17 PM,12:07:16 PM,0,180,TRUE
38300,2021-10-21,82,12:06:17 PM,12:06:17 PM,12:16:03 PM,0,586,TRUE
38301,2021-10-21,83,12:07:24 PM,12:07:24 PM,12:11:12 PM,0,228,TRUE
38302,2021-10-21,84,12:10:30 PM,12:10:30 PM,12:19:30 PM,0,540,TRUE
38303,2021-10-21,85,12:11:17 PM,12:11:17 PM,12:20:31 PM,0,553,TRUE
38304,2021-10-21,86,12:16:44 PM,12:16:44 PM,12:20:51 PM,0,248,TRUE
38305,2021-10-21,87,12:19:38 PM,12:19:38 PM,12:19:40 PM,0,2,TRUE
38306,2021-10-21,88,12:24:38 PM,12:24:38 PM,12:32:40 PM,0,482,TRUE
38307,2021-10-21,89,12:25:49 PM,12:25:49 PM,12:26:58 PM,0,69,TRUE
38308,2021-10-21,90,12:29:21 PM,12:29:21 PM,12:30:11 PM,0,50,TRUE
38309,2021-10-21,91,12:32:22 PM,12:32:22 PM,12:36:10 PM,0,228,TRUE
38310,2021-10-21,92,12:33:08 PM,12:33:08 PM,12:38:31 PM,0,323,TRUE
38311,2021-10-21,93,12:38:39 PM,12:38:39 PM,12:42:35 PM,0,236,TRUE
38312,2021-10-21,94,12:43:34 PM,12:43:34 PM,1:01:01 PM,0,1048,TRUE
38313,2021-10-21,95,12:49:46 PM,12:49:46 PM,12:50:16 PM,0,31,TRUE
38314,2021-10-21,96,12:51:44 PM,12:51:44 PM,12:54:54 PM,0,190,TRUE
38315,2021-10-21,97,12:58:36 PM,12:58:36 PM,12:58:54 PM,0,18,TRUE
38316,2021-10-21,98,1:00:52 PM,1:00:52 PM,1:09:51 PM,0,539,TRUE
38317,2021-10-21,99,1:01:32 PM,1:01:32 PM,1:02:13 PM,0,41,TRUE
38318,2021-10-21,100,1:03:54 PM,1:03:54 PM,1:18:37 PM,0,883,TRUE
38319,2021-10-21,101,1:06:24 PM,1:06:24 PM,1:14:33 PM,0,489,TRUE
38320,2021-10-21,102,1:09:25 PM,1:09:25 PM,1:16:08 PM,0,404,TRUE
38321,2021-10-21,103,1:10:23 PM,1:10:23 PM,1:12:30 PM,0,127,TRUE
38322,2021-10-21,104,1:13:16 PM,1:13:16 PM,1:14:00 PM,0,44,TRUE
38323,2021-10-21,105,1:15:09 PM,1:15:09 PM,1:15:29 PM,0,21,TRUE
38324,2021-10-21,106,1:15:30 PM,1:15:30 PM,1:15:44 PM,0,14,TRUE
38325,2021-10-21,107,1:16:41 PM,1:16:41 PM,1:22:39 PM,0,357,TRUE
38326,2021-10-21,108,1:19:49 PM,1:19:49 PM,1:29:53 PM,0,605,TRUE
38327,2021-10-21,109,1:23:31 PM,1:23:31 PM,1:25:09 PM,0,97,TRUE
38328,2021-10-21,110,1:25:06 PM,1:25:06 PM,1:28:27 PM,0,201,TRUE
38329,2021-10-21,111,1:27:37 PM,1:27:37 PM,1:29:13 PM,0,96,TRUE
38330,2021-10-21,112,1:27:44 PM,1:27:44 PM,1:28:49 PM,0,65,TRUE
38331,2021-10-21,113,1:28:47 PM,1:28:47 PM,1:35:24 PM,0,397,TRUE
38332,2021-10-21,114,1:30:53 PM,1:30:53 PM,1:48:54 PM,0,1081,TRUE
38333,2021-10-21,115,1:30:54 PM,1:30:54 PM,1:32:13 PM,0,79,TRUE
38334,2021-10-21,116,1:34:27 PM,1:34:27 PM,1:42:37 PM,0,490,TRUE
38335,2021-10-21,117,1:34:51 PM,1:34:51 PM,1:44:41 PM,0,590,TRUE
38336,2021-10-21,118,1:36:38 PM,1:36:38 PM,1:40:58 PM,0,260,TRUE
38337,2021-10-21,119,1:44:08 PM,1:44:08 PM,1:49:33 PM,0,326,TRUE
38338,2021-10-21,120,1:50:07 PM,1:50:07 PM,1:51:14 PM,0,67,TRUE
38339,2021-10-21,121,1:58:53 PM,1:58:53 PM,2:09:58 PM,0,665,TRUE
38340,2021-10-21,122,1:58:54 PM,1:58:54 PM,2:22:10 PM,0,1396,TRUE
38341,2021-10-21,123,1:59:53 PM,1:59:53 PM,2:01:05 PM,0,71,TRUE
38342,2021-10-21,124,2:01:30 PM,2:01:30 PM,2:02:28 PM,0,58,TRUE
38343,2021-10-21,125,2:01:51 PM,2:01:51 PM,2:02:42 PM,0,52,TRUE
38344,2021-10-21,126,2:04:17 PM,2:04:17 PM,2:05:09 PM,0,52,TRUE
38345,2021-10-21,127,2:04:24 PM,2:04:24 PM,2:08:00 PM,0,216,TRUE
38346,2021-10-21,128,2:05:47 PM,2:05:47 PM,2:07:39 PM,0,112,TRUE
38347,2021-10-21,129,2:07:09 PM,2:07:39 PM,2:08:45 PM,29,67,TRUE
38348,2021-10-21,130,2:13:48 PM,2:13:48 PM,2:19:13 PM,0,325,TRUE
38349,2021-10-21,131,2:23:01 PM,2:23:01 PM,2:24:13 PM,0,72,TRUE
38350,2021-10-21,132,2:23:43 PM,2:23:43 PM,2:26:50 PM,0,187,TRUE
38351,2021-10-21,133,2:24:48 PM,2:24:48 PM,2:24:57 PM,0,9,TRUE
38352,2021-10-21,134,2:25:20 PM,2:25:20 PM,2:25:26 PM,0,6,TRUE
38353,2021-10-21,135,2:31:31 PM,2:31:31 PM,2:33:37 PM,0,126,TRUE
38354,2021-10-21,136,2:31:49 PM,2:31:49 PM,2:43:38 PM,0,709,TRUE
38355,2021-10-21,137,2:36:18 PM,2:36:18 PM,2:37:18 PM,0,60,TRUE
38356,2021-10-21,138,2:36:42 PM,2:36:42 PM,2:37:41 PM,0,60,TRUE
38357,2021-10-21,139,2:36:58 PM,2:36:58 PM,2:37:47 PM,0,49,TRUE
38358,2021-10-21,140,2:39:26 PM,2:39:26 PM,2:41:57 PM,0,151,TRUE
38359,2021-10-21,141,2:42:25 PM,2:42:25 PM,2:55:55 PM,0,810,TRUE
38360,2021-10-21,142,2:47:29 PM,2:47:29 PM,2:55:26 PM,0,477,TRUE
38361,2021-10-21,143,2:47:33 PM,2:47:33 PM,2:48:29 PM,0,56,TRUE
38362,2021-10-21,144,2:51:06 PM,2:51:06 PM,2:53:58 PM,0,172,TRUE
38363,2021-10-21,145,2:53:35 PM,2:53:35 PM,2:55:39 PM,0,124,TRUE
38364,2021-10-21,146,2:53:38 PM,2:53:58 PM,2:54:04 PM,20,6,TRUE
38365,2021-10-21,147,2:54:40 PM,2:54:40 PM,3:17:56 PM,0,1396,TRUE
